intersection_name,intersection_type,scenario,ped_estimation_type,lighting_cmf,twltl_cmf,bulbout_cmf,signal_cmf,school_cmf,pedvol,nlanes,aadt_maj,aadt_minor,nbi_mv,nbi_sv,nbi_all,nped_base,cmf_veh,cmf_ped,ped_factor,pred_veh,pred_ped,long_run_ped_prob,years,long_run_ped_percent
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.7372579826661628,48,73.73
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.74447323585847,49,74.45
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.7514903483835274,50,75.15
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.7583147614535796,51,75.83
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.7649517668577814,52,76.5
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.7714065110655597,53,77.14
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.7776839992172899,54,77.77
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.7837890990053848,55,78.38
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.789726544448802,56,78.97
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.795500939563899,57,79.55
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.8011167619344817,58,80.11
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.8065783661838141,59,80.66
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.8118899873512815,60,81.19
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.8170557441763275,61,81.71
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.8220796422922076,62,82.21
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.8269655773320399,63,82.7
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.8317173379495574,64,83.17
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.8363386087569085,65,83.63
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.84083297318178,66,84.08
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.8452039162460597,67,84.52
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.8494548272681943,68,84.95
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.8535890024913352,69,85.36
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.8576096476393134,70,85.76
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.8615198804024226,71,86.15
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.8653227328549405,72,86.53
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.8690211538062608,73,86.9
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.8726180110874596,74,87.26
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.8761160937750713,75,87.61
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.8795181143537942,76,87.95
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.8828267108198077,77,88.28
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.8860444487263273,78,88.6
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.8891738231729877,79,88.92
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.8922172607405933,80,89.22
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.8951771213727393,81,89.52
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.8980557002057594,82,89.81
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.9008552293484215,83,90.09
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.9035778796127507,84,90.36
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.9062257621973211,85,90.62
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.9088009303243217,86,90.88
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.9113053808316679,87,91.13
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.9137410557213893,88,91.37
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.9161098436654984,89,91.61
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.918413581470505,90,91.84
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.9206540555017138,91,92.07
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.922833003068408,92,92.28
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.924952113770995,93,92.5
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.9270130308111565,94,92.7
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.9290173522660212,95,92.9
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.9309666323273456,96,93.1
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.9328623825066669,97,93.29
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.934706072807359,98,93.47
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.9364991328645038,99,93.65
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.9382429530534594,100,93.82
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.020882055454647164,1,2.09
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.04132805066928347,2,4.13
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.0613470914780222,3,6.13
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.08094809356644395,4,8.09
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.10013978644228871,5,10.01
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.11893071732323157,6,11.89
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.13732925494347403,7,13.73
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.15534359328084624,8,15.53
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.1729817552060786,9,17.3
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.19025159605587028,10,19.03
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.20716080713134366,11,20.72
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.2237169191234447,12,22.37
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.2399273054668133,13,23.99
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.25579918562361836,14,25.58
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.27133962829881964,15,27.13
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.2865555545882875,16,28.66
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.30145374106118483,17,30.15
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.3160408227779815,18,31.6
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.33032329624544665,19,33.03
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.34430752230993455,20,34.43
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.35799972899025345,21,35.8
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.37140601425137754,22,37.14
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.384532348720238,23,38.45
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.39738457834480345,24,39.74
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.4099684269976328,25,41.0
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.4222894990250611,26,42.23
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.4343532817431517,27,43.44
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.4461651478815304,28,44.62
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.45773035797618467,29,45.77
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.46905406271229755,30,46.91
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.480141305218159,31,48.01
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.4909970233111739,32,49.1
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.5016260516969705,33,50.16
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.5120331241225858,34,51.2
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.5222228754846889,35,52.22
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.5321998438937796,36,53.22
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.5419684726952823,37,54.2
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.5515331124484362,38,55.15
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.5608980228638609,39,56.09
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.570067374700663,40,57.01
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.5790452516239257,41,57.9
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.587835652023412,42,58.78
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.5964424907942876,43,59.64
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.6048696010806607,44,60.49
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.6131207359827111,45,61.31
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.6211995702281732,46,62.12
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.6291097018089127,47,62.91
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.6368546535833297,48,63.69
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.6444378748452997,49,64.44
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.6518627428603523,50,65.19
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.6591325643697712,51,65.91
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.666250577063285,52,66.63
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.673219951021006,53,67.32
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.6800437901252576,54,68.0
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.6867251334429207,55,68.67
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.6932669565789129,56,69.33
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.6996721730014048,57,69.97
